MOM_ID	SAS_ID	PROJECT	PREDECESSOR_MOM_ID	PREDECESSOR_SAS_ID	STORAGE_MANAGER	SPACE_USED	CHANNELWIDTH	MAX_EXPOSURE	MIN_EXPOSURE	NR_CORRELATED
630200	426678	LC5_022	630199	426676	CasaStorageManagers	0.09747073024	48828.125	1442.0	1442.0	411
631368	426832	LC5_020	631362	426820	CasaStorageManagers	0.01132022784	48828.125	841.0	841.0	81
631370	426836	LC5_020	631363	426822	CasaStorageManagers	0.01132022784	48828.125	841.0	841.0	81
631372	426840	LC5_020	631364	426824	CasaStorageManagers	0.01132022784	48828.125	841.0	841.0	81
631374	426844	LC5_020	631365	426826	CasaStorageManagers	0.01132022784	48828.125	841.0	841.0	81
631376	426848	LC5_020	631366	426828	CasaStorageManagers	0.01132022784	48828.125	841.0	841.0	81
631378	426852	LC5_020	631367	426830	CasaStorageManagers	0.01132022784	48828.125	841.0	841.0	81
636375	433180	LT5_006	636315	433060	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636377	433184	LT5_006	636316	433062	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636379	433188	LT5_006	636317	433064	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636381	433192	LT5_006	636318	433066	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636383	433196	LT5_006	636319	433068	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636385	433200	LT5_006	636320	433070	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636387	433204	LT5_006	636321	433072	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636389	433208	LT5_006	636322	433074	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636391	433212	LT5_006	636323	433076	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636393	433216	LT5_006	636324	433078	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636395	433220	LT5_006	636325	433080	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636397	433224	LT5_006	636326	433082	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636399	433228	LT5_006	636327	433084	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636401	433232	LT5_006	636328	433086	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636403	433236	LT5_006	636329	433088	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636405	433240	LT5_006	636330	433090	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636407	433244	LT5_006	636331	433092	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636409	433248	LT5_006	636332	433094	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636411	433252	LT5_006	636333	433096	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636413	433256	LT5_006	636334	433098	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636415	433260	LT5_006	636335	433100	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636417	433264	LT5_006	636336	433102	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636419	433268	LT5_006	636337	433104	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636421	433272	LT5_006	636338	433106	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636423	433276	LT5_006	636339	433108	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636425	433280	LT5_006	636340	433110	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636427	433284	LT5_006	636341	433112	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636429	433288	LT5_006	636342	433114	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636431	433292	LT5_006	636343	433116	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636433	433296	LT5_006	636344	433118	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636435	433300	LT5_006	636345	433120	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636437	433304	LT5_006	636346	433122	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636439	433308	LT5_006	636347	433124	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636441	433312	LT5_006	636348	433126	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636443	433316	LT5_006	636349	433128	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636445	433320	LT5_006	636350	433130	CasaStorageManagers	0.00635189248	12207.03125	1502.0	1502.0	8
636447	433324	LT5_006	636351	433132	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636449	433328	LT5_006	636352	433134	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636451	433332	LT5_006	636353	433136	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636453	433336	LT5_006	636354	433138	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636455	433340	LT5_006	636355	433140	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636457	433344	LT5_006	636356	433142	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636459	433348	LT5_006	636357	433144	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636461	433352	LT5_006	636358	433146	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636463	433356	LT5_006	636359	433148	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636465	433360	LT5_006	636360	433150	CasaStorageManagers	0.00635189248	12207.03125	1502.0	1502.0	8
636467	433364	LT5_006	636361	433152	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636469	433368	LT5_006	636362	433154	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636471	433372	LT5_006	636363	433156	CasaStorageManagers	0.00635189248	12207.03125	1502.0	1502.0	8
636473	433376	LT5_006	636364	433158	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636475	433380	LT5_006	636365	433160	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636477	433384	LT5_006	636366	433162	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636479	433388	LT5_006	636367	433164	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636481	433392	LT5_006	636368	433166	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636483	433396	LT5_006	636369	433168	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636485	433400	LT5_006	636370	433170	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636487	433404	LT5_006	636371	433172	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636489	433408	LT5_006	636372	433174	CasaStorageManagers	0.00635183104	12207.03125	1502.0	1502.0	8
636491	433412	LT5_006	636373	433176	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
636493	433416	LT5_006	636374	433178	CasaStorageManagers	0.00635186176	12207.03125	1502.0	1502.0	8
684899	522028	TESTpostNETRECONFIG	684898	522030	CasaStorageManagers	0.01136468992	48828.125	300.0	300.0	248
722376	552821	LC6_021	722316	552701	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722378	552825	LC6_021	722317	552703	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722380	552829	LC6_021	722318	552705	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722382	552833	LC6_021	722319	552707	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722384	552837	LC6_021	722320	552709	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722386	552841	LC6_021	722321	552711	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722388	552845	LC6_021	722322	552713	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722390	552849	LC6_021	722323	552715	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722392	552853	LC6_021	722324	552717	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722394	552857	LC6_021	722325	552719	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722396	552861	LC6_021	722326	552721	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722398	552865	LC6_021	722327	552723	CasaStorageManagers	0.00186223616	12207.03125	1506.0	1506.0	8
722400	552869	LC6_021	722328	552725	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722402	552873	LC6_021	722329	552727	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722404	552877	LC6_021	722330	552729	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722406	552881	LC6_021	722331	552731	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722408	552885	LC6_021	722332	552733	CasaStorageManagers	0.00186223616	12207.03125	1506.0	1506.0	8
722410	552889	LC6_021	722333	552735	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722412	552893	LC6_021	722334	552737	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722414	552897	LC6_021	722335	552739	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722416	552901	LC6_021	722336	552741	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722418	552905	LC6_021	722337	552743	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722420	552909	LC6_021	722338	552745	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722422	552913	LC6_021	722339	552747	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722424	552917	LC6_021	722340	552749	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722426	552921	LC6_021	722341	552751	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722428	552925	LC6_021	722342	552753	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722430	552929	LC6_021	722343	552755	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722432	552933	LC6_021	722344	552757	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722434	552937	LC6_021	722345	552759	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722436	552941	LC6_021	722346	552761	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722438	552945	LC6_021	722347	552763	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722440	552949	LC6_021	722348	552765	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722442	552953	LC6_021	722349	552767	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722444	552957	LC6_021	722350	552769	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722446	552961	LC6_021	722351	552771	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722448	552965	LC6_021	722352	552773	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722450	552969	LC6_021	722353	552775	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722452	552973	LC6_021	722354	552777	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722454	552977	LC6_021	722355	552779	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722456	552981	LC6_021	722356	552781	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722458	552985	LC6_021	722357	552783	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722460	552989	LC6_021	722358	552785	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722462	552993	LC6_021	722359	552787	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722464	552997	LC6_021	722360	552789	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722466	553001	LC6_021	722361	552791	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722468	553005	LC6_021	722362	552793	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722470	553009	LC6_021	722363	552795	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722472	553013	LC6_021	722364	552797	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722474	553017	LC6_021	722365	552799	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722476	553021	LC6_021	722366	552801	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722478	553883	LC6_021	722367	553889	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722480	553029	LC6_021	722368	552805	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722482	554107	LC6_021	722369	553887	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722484	554103	LC6_021	722370	553885	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722486	553041	LC6_021	722371	552811	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722488	553045	LC6_021	722372	552813	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722490	553049	LC6_021	722373	552815	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722492	553053	LC6_021	722374	552817	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
722494	553057	LC6_021	722375	552819	CasaStorageManagers	0.00186220544	12207.03125	1506.0	1506.0	8
724150	556497	LC6_021	724090	556377	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724152	556501	LC6_021	724091	556379	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724154	556505	LC6_021	724092	556381	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724156	556509	LC6_021	724093	556383	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724158	556513	LC6_021	724094	556385	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724160	556517	LC6_021	724095	556387	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724162	556521	LC6_021	724096	556389	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724164	556525	LC6_021	724097	556391	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724166	556529	LC6_021	724098	556393	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724168	556533	LC6_021	724099	556395	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724172	556541	LC6_021	724101	556399	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724174	556545	LC6_021	724102	556401	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724176	556549	LC6_021	724103	556403	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724178	556553	LC6_021	724104	556405	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724180	556557	LC6_021	724105	556407	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724182	556561	LC6_021	724106	556409	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724184	556565	LC6_021	724107	556411	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724186	556569	LC6_021	724108	556413	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724190	556577	LC6_021	724110	556417	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724192	556581	LC6_021	724111	556419	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724194	556585	LC6_021	724112	556421	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724198	556593	LC6_021	724114	556425	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724200	556597	LC6_021	724115	556427	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724204	556605	LC6_021	724117	556431	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724206	556609	LC6_021	724118	556433	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724208	556613	LC6_021	724119	556435	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724214	556625	LC6_021	724122	556441	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724216	556629	LC6_021	724123	556443	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724218	556633	LC6_021	724124	556445	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724220	556637	LC6_021	724125	556447	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724222	556641	LC6_021	724126	556449	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724224	556645	LC6_021	724127	556451	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724226	556649	LC6_021	724128	556453	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724230	556657	LC6_021	724130	556457	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724232	556661	LC6_021	724131	556459	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724234	556665	LC6_021	724132	556461	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724236	556669	LC6_021	724133	556463	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724238	556673	LC6_021	724134	556465	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724240	556677	LC6_021	724135	556467	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724242	556681	LC6_021	724136	556469	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724244	556685	LC6_021	724137	556471	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724248	556693	LC6_021	724139	556475	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724250	556697	LC6_021	724140	556477	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724252	556701	LC6_021	724141	556479	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724254	556705	LC6_021	724142	556481	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724256	556709	LC6_021	724143	556483	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724258	556713	LC6_021	724144	556485	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724260	556717	LC6_021	724145	556487	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724262	556721	LC6_021	724146	556489	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724264	556725	LC6_021	724147	556491	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724266	556729	LC6_021	724148	556493	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
724268	556733	LC6_021	724149	556495	CasaStorageManagers	0.00155467776	12207.03125	1506.0	1506.0	8
757912	568765	TESTpostNETRECONFIG	757911	568763	CasaStorageManagers	0.01136487424	48828.125	300.0	300.0	248
