MOM_ID	SAS_ID	PROJECT	OBSERVATION_TYPE	SUCCESSOR_MOM_ID	SUCCESSOR_SAS_ID	SUCCESSOR_TYPE	STORAGE_MANAGER	SPACE_USED	RA	DEC	SAPS	CHANNELWIDTH	CLOCK	TIME_RES	MAX_EXPOSURE	MIN_EXPOSURE	ANTENNA_SET	NR_STATIONS	NR_INT_STATIONS	NR_CORRELATED	Size dysco compr [TB]	Expected compression time if LBA per subband	Expected compression time if HBA per subband	Expected compression time per dataset
85740	49217	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85742	49218	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85761	49223	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85763	49224	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2667890893	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06936516321	132	462	8,836666667
85782	49229	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85784	49230	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85803	49235	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85805	49236	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85824	49241	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85826	49242	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85845	49247	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0154854912	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004026227712	24	84	0,5333333333
85866	49253	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85868	49254	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85887	49259	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0165854208	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004312209408	24	84	0,5333333333
85889	49260	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.0857142875E+002,2.0857142875E+002,2.1283699999999999E+002,2.0857142875E+002	0,5.7699999999999996E+000,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85726	49213	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85728	49214	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85747	49219	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85749	49220	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85768	49225	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85770	49226	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2667890893	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06936516321	132	462	8,836666667
85789	49231	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85791	49232	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2667890893	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06936516321	132	462	8,836666667
85810	49237	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85812	49238	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2667890893	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06936516321	132	462	8,836666667
85831	49243	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85833	49244	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85852	49249	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,01612742656	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004193130906	24	84	0,5333333333
85854	49250	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2667890893	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06936516321	132	462	8,836666667
85873	49255	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,01746868224	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004541857382	24	84	0,5333333333
85875	49256	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2688094618	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06989046006	132	462	8,836666667
85894	49261	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0167980544	2,13E+02	5,22E+01	0	0,003051757813	200	1	120	120	LBA Inner	39	7	80	0,004367494144	24	84	0,5333333333
85896	49262	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2665904538	2.1193548375E+002,2.13E+002,2.1283699999999999E+002,2.0857142875E+002	1.1539999999999999E+001,1.7309999999999999E+001,5.2231999999999999E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	39	7	241	0,06931351798	132	462	8,836666667
48907	36179	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,670695424	3.5772833333333301E+002,2.7738237500000002E+002,2.4422041666666701E+001,0	6.4672222222222203E+001,4.87461388888889E+001,3.3159750000000003E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	29	0	241	0,1743808102	708	2478	47,39666667
50695	36532	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,7712997376	3.5772833333333301E+002,2.7738237500000002E+002,2.1283541666666699E+002,0	6.4672222222222203E+001,4.87461388888889E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	29	0	241	0,2005379318	708	2478	47,39666667
50958	36686	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,7977976934	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	29	0	241	0,2074274003	708	2478	47,39666667
53027	37777	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,211340268	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,3149484696	708	2478	47,39666667
53032	37778	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,196017039	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,3109644302	708	2478	47,39666667
53037	37779	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,216607078	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,3163178404	708	2478	47,39666667
53042	37780	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,160124119	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,301632271	708	2478	47,39666667
53047	37781	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,130735247	1.23400125E+002,8.56504166666667E+001,2.4422041666666701E+001,0	4.8217277777777802E+001,4.9851972222222201E+001,3.3159750000000003E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3420	3420	LBA Inner	36	7	241	0,2939911643	684	2394	45,79
53052	37776	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,17040681	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,3043057705	708	2478	47,39666667
53880	38380	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,486445937	2.02784541666667E+002,2.0265708333333299E+002,1.23400125E+002,0	3.0509138888888899E+001,2.51530555555556E+001,4.8217277777777802E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	41	8	241	0,3864759435	708	2478	47,39666667
53898	38388	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,579348808	3.5772833333333301E+002,2.7738237500000002E+002,2.1283541666666699E+002,0	6.4672222222222203E+001,4.87461388888889E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	41	8	241	0,41063069	708	2478	47,39666667
53903	38389	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,566076969	3.5772833333333301E+002,2.7738237500000002E+002,2.1283541666666699E+002,0	6.4672222222222203E+001,4.87461388888889E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	41	8	241	0,4071800119	708	2478	47,39666667
54939	39534	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,493760092	1.23400125E+002,8.56504166666667E+001,2.4422041666666701E+001,0	4.8217277777777802E+001,4.9851972222222201E+001,3.3159750000000003E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3420	3420	LBA Inner	41	8	241	0,388377624	684	2394	45,79
54965	39545	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,579348808	2.02784541666667E+002,2.0265708333333299E+002,1.23400125E+002,0	3.0509138888888899E+001,2.51530555555556E+001,4.8217277777777802E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	41	8	241	0,41063069	708	2478	47,39666667
54970	39546	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,216607078	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,3163178404	708	2478	47,39666667
54975	39547	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,211473715	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,314983166	708	2478	47,39666667
54980	39548	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	1,185806899	1.23400135416667E+002,8.56504166666667E+001,2.1283541666666699E+002,0	4.8217277777777802E+001,4.9851999999999997E+001,5.2202777777777797E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	3540	3540	LBA Inner	36	7	241	0,3083097938	708	2478	47,39666667
195979	83517	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195981	83518	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2623969997	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06822321992	132	462	8,836666667
195990	83519	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195992	83520	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2623969997	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06822321992	132	462	8,836666667
196001	83521	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196003	83522	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2659270042	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06914102108	132	462	8,836666667
196012	83523	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196014	83524	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,264750336	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06883508736	132	462	8,836666667
196023	83525	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196025	83526	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,264750336	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06883508736	132	462	8,836666667
196034	83527	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196036	83528	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2612203315	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,0679172862	132	462	8,836666667
196045	83529	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196047	83530	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2588669952	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06730541875	132	462	8,836666667
196056	83531	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196058	83532	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2541603226	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06608168387	132	462	8,836666667
196067	83533	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196069	83534	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,264750336	3.0176470583299999E+002,3.0214285708300002E+002,2.9986791666699997E+002,3.0176470583299999E+002	5.7700000000000003E+001,6.3469999999999999E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06883508736	132	462	8,836666667
195877	83611	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195879	83612	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2694570086	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,07005882225	132	462	8,836666667
195888	83613	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195890	83614	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2588669952	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06730541875	132	462	8,836666667
195899	83615	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195901	83616	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2623969997	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06822321992	132	462	8,836666667
195910	83617	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195912	83618	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2600436634	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06761135247	132	462	8,836666667
195921	83619	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195923	83620	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2623969997	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06822321992	132	462	8,836666667
195932	83621	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195934	83622	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2623969997	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06822321992	132	462	8,836666667
195943	83623	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195945	83624	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2553369907	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,06638761759	132	462	8,836666667
196081	83705	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196083	83706	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2835770266	3.0521739124999999E+002,3.06E+002,2.9986791666699997E+002,3.0521739124999999E+002	6.9239999999999995E+001,8.0780000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,07373002691	132	462	8,836666667
195954	83625	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195956	83626	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2753403494	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,07158849085	132	462	8,836666667
196092	83707	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196094	83708	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2835770266	3.0521739124999999E+002,3.06E+002,2.9986791666699997E+002,3.0521739124999999E+002	6.9239999999999995E+001,8.0780000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,07373002691	132	462	8,836666667
195965	83627	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
196103	83709	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
195967	83628	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2835770266	3.0375E+002,3.0436363625000001E+002,2.9986791666699997E+002,3.0375E+002	4.0390000000000001E+001,2.8850000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,07373002691	132	462	8,836666667
196105	83710	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,2835770266	3.0521739124999999E+002,3.06E+002,2.9986791666699997E+002,3.0521739124999999E+002	6.9239999999999995E+001,8.0780000000000001E+001,4.0733913888899998E+001,9.0E+001	0,1,2,3	0,003051757813	200	1	660	660	LBA Inner	40	7	241	0,07373002691	132	462	8,836666667
196114	83711	MSSS	Interferometer - 30-90 MHz				LofarStorageManager	0,0170278912	3,00E+02	4,07E+01	0	0,003051757813	200	1	120	120	LBA Inner	40	7	80	0,004427251712	24	84	0,5333333333
